Freq.	V(OUT)/V(INJ)
9.05732600898105e+01	(3.97965577827390e+01dB,3.36195048184205e+01°)
9.07820530178091e+01	(3.97668416829704e+01dB,3.36297137993511e+01°)
9.09913272632157e+01	(3.97371277961611e+01dB,3.36398016181555e+01°)
9.12010839355814e+01	(3.97074160404460e+01dB,3.36497682720781e+01°)
9.14113241470155e+01	(3.96777063339463e+01dB,3.36596137608718e+01°)
9.16220490121904e+01	(3.96479985947711e+01dB,3.36693380868051e+01°)
9.18332596483485e+01	(3.96182927410200e+01dB,3.36789412546590e+01°)
9.20449571753075e+01	(3.95885886907848e+01dB,3.36884232717277e+01°)
9.22571427154666e+01	(3.95588863621513e+01dB,3.36977841478244e+01°)
9.24698173938126e+01	(3.95291856732017e+01dB,3.37070238952752e+01°)
9.26829823379252e+01	(3.94994865420164e+01dB,3.37161425289253e+01°)
9.28966386779839e+01	(3.94697888866760e+01dB,3.37251400661359e+01°)
9.31107875467733e+01	(3.94400926252635e+01dB,3.37340165267873e+01°)
9.33254300796893e+01	(3.94103976758659e+01dB,3.37427719332787e+01°)
9.35405674147454e+01	(3.93807039565767e+01dB,3.37514063105273e+01°)
9.37562006925782e+01	(3.93510113854976e+01dB,3.37599196859706e+01°)
9.39723310564539e+01	(3.93213198807405e+01dB,3.37683120895643e+01°)
9.41889596522742e+01	(3.92916293604296e+01dB,3.37765835537857e+01°)
9.44060876285824e+01	(3.92619397427037e+01dB,3.37847341136303e+01°)
9.46237161365693e+01	(3.92322509457175e+01dB,3.37927638066142e+01°)
9.48418463300797e+01	(3.92025628876444e+01dB,3.38006726727721e+01°)
9.50604793656181e+01	(3.91728754866779e+01dB,3.38084607546602e+01°)
9.52796164023551e+01	(3.91431886610339e+01dB,3.38161280973518e+01°)
9.54992586021335e+01	(3.91135023289528e+01dB,3.38236747484410e+01°)
9.57194071294743e+01	(3.90838164087013e+01dB,3.38311007580388e+01°)
9.59400631515832e+01	(3.90541308185745e+01dB,3.38384061787757e+01°)
9.61612278383563e+01	(3.90244454768979e+01dB,3.38455910657985e+01°)
9.63829023623868e+01	(3.89947603020295e+01dB,3.38526554767716e+01°)
9.66050878989711e+01	(3.89650752123616e+01dB,3.38595994718765e+01°)
9.68277856261146e+01	(3.89353901263230e+01dB,3.38664231138078e+01°)
9.70509967245387e+01	(3.89057049623812e+01dB,3.38731264677767e+01°)
9.72747223776862e+01	(3.88760196390437e+01dB,3.38797096015069e+01°)
9.74989637717283e+01	(3.88463340748608e+01dB,3.38861725852354e+01°)
9.77237220955707e+01	(3.88166481884273e+01dB,3.38925154917097e+01°)
9.79489985408595e+01	(3.87869618983844e+01dB,3.38987383961886e+01°)
9.81747943019880e+01	(3.87572751234218e+01dB,3.39048413764393e+01°)
9.84011105761029e+01	(3.87275877822797e+01dB,3.39108245127361e+01°)
9.86279485631106e+01	(3.86978997937509e+01dB,3.39166878878607e+01°)
9.88553094656834e+01	(3.86682110766827e+01dB,3.39224315870994e+01°)
9.90831944892662e+01	(3.86385215499789e+01dB,3.39280556982410e+01°)
9.93116048420828e+01	(3.86088311326018e+01dB,3.39335603115762e+01°)
9.95405417351421e+01	(3.85791397435743e+01dB,3.39389455198953e+01°)
9.97700063822447e+01	(3.85494473019818e+01dB,3.39442114184869e+01°)
9.99999999999893e+01	(3.85197537269742e+01dB,3.39493581051354e+01°)
1.00230523807779e+02	(3.84900589377679e+01dB,3.39543856801193e+01°)
1.00461579027829e+02	(3.84603628536480e+01dB,3.39592942462098e+01°)
1.00693166885170e+02	(3.84306653939699e+01dB,3.39640839086666e+01°)
1.00925288607658e+02	(3.84009664781616e+01dB,3.39687547752392e+01°)
1.01157945425979e+02	(3.83712660257257e+01dB,3.39733069561611e+01°)
1.01391138573657e+02	(3.83415639562410e+01dB,3.39777405641493e+01°)
1.01624869287059e+02	(3.83118601893652e+01dB,3.39820557144010e+01°)
1.01859138805401e+02	(3.82821546448359e+01dB,3.39862525245925e+01°)
1.02093948370757e+02	(3.82524472424737e+01dB,3.39903311148755e+01°)
1.02329299228064e+02	(3.82227379021834e+01dB,3.39942916078740e+01°)
1.02565192625130e+02	(3.81930265439559e+01dB,3.39981341286826e+01°)
1.02801629812636e+02	(3.81633130878710e+01dB,3.40018588048630e+01°)
1.03038612044151e+02	(3.81335974540985e+01dB,3.40054657664414e+01°)
1.03276140576129e+02	(3.81038795629007e+01dB,3.40089551459060e+01°)
1.03514216667923e+02	(3.80741593346340e+01dB,3.40123270782024e+01°)
1.03752841581790e+02	(3.80444366897511e+01dB,3.40155817007326e+01°)
1.03992016582895e+02	(3.80147115488032e+01dB,3.40187191533500e+01°)
1.04231742939319e+02	(3.79849838324412e+01dB,3.40217395783564e+01°)
1.04472021922069e+02	(3.79552534614186e+01dB,3.40246431205002e+01°)
1.04712854805079e+02	(3.79255203565925e+01dB,3.40274299269709e+01°)
1.04954242865221e+02	(3.78957844389266e+01dB,3.40301001473966e+01°)
1.05196187382311e+02	(3.78660456294922e+01dB,3.40326539338405e+01°)
1.05438689639115e+02	(3.78363038494706e+01dB,3.40350914407960e+01°)
1.05681750921354e+02	(3.78065590201551e+01dB,3.40374128251859e+01°)
1.05925372517717e+02	(3.77768110629526e+01dB,3.40396182463547e+01°)
1.06169555719861e+02	(3.77470598993860e+01dB,3.40417078660679e+01°)
1.06414301822420e+02	(3.77173054510957e+01dB,3.40436818485063e+01°)
1.06659612123014e+02	(3.76875476398419e+01dB,3.40455403602623e+01°)
1.06905487922254e+02	(3.76577863875061e+01dB,3.40472835703356e+01°)
1.07151930523749e+02	(3.76280216160935e+01dB,3.40489116501300e+01°)
1.07398941234113e+02	(3.75982532477345e+01dB,3.40504247734488e+01°)
1.07646521362972e+02	(3.75684812046869e+01dB,3.40518231164884e+01°)
1.07894672222971e+02	(3.75387054093377e+01dB,3.40531068578370e+01°)
1.08143395129782e+02	(3.75089257842049e+01dB,3.40542761784672e+01°)
1.08392691402109e+02	(3.74791422519396e+01dB,3.40553312617348e+01°)
1.08642562361695e+02	(3.74493547353278e+01dB,3.40562722933702e+01°)
1.08893009333332e+02	(3.74195631572924e+01dB,3.40570994614773e+01°)
1.09144033644864e+02	(3.73897674408949e+01dB,3.40578129565259e+01°)
1.09395636627197e+02	(3.73599675093373e+01dB,3.40584129713487e+01°)
1.09647819614307e+02	(3.73301632859642e+01dB,3.40588997011348e+01°)
1.09900583943240e+02	(3.73003546942645e+01dB,3.40592733434267e+01°)
1.10153930954129e+02	(3.72705416578733e+01dB,3.40595340981128e+01°)
1.10407861990195e+02	(3.72407241005738e+01dB,3.40596821674244e+01°)
1.10662378397755e+02	(3.72109019462991e+01dB,3.40597177559289e+01°)
1.10917481526228e+02	(3.71810751191342e+01dB,3.40596410705252e+01°)
1.11173172728147e+02	(3.71512435433177e+01dB,3.40594523204382e+01°)
1.11429453359161e+02	(3.71214071432436e+01dB,3.40591517172138e+01°)
1.11686324778044e+02	(3.70915658434634e+01dB,3.40587394747116e+01°)
1.11943788346703e+02	(3.70617195686878e+01dB,3.40582158091018e+01°)
1.12201845430184e+02	(3.70318682437884e+01dB,3.40575809388577e+01°)
1.12460497396680e+02	(3.70020117937997e+01dB,3.40568350847508e+01°)
1.12719745617539e+02	(3.69721501439210e+01dB,3.40559784698447e+01°)
1.12979591467267e+02	(3.69422832195178e+01dB,3.40550113194885e+01°)
1.13240036323543e+02	(3.69124109461242e+01dB,3.40539338613123e+01°)
1.13501081567219e+02	(3.68825332494442e+01dB,3.40527463252205e+01°)
1.13762728582331e+02	(3.68526500553539e+01dB,3.40514489433844e+01°)
1.14024978756104e+02	(3.68227612899031e+01dB,3.40500419502384e+01°)
1.14287833478965e+02	(3.67928668793168e+01dB,3.40485255824725e+01°)
1.14551294144541e+02	(3.67629667499977e+01dB,3.40469000790244e+01°)
1.14815362149676e+02	(3.67330608285272e+01dB,3.40451656810771e+01°)
1.15080038894431e+02	(3.67031490416678e+01dB,3.40433226320484e+01°)
1.15345325782097e+02	(3.66732313163646e+01dB,3.40413711775858e+01°)
1.15611224219197e+02	(3.66433075797468e+01dB,3.40393115655609e+01°)
1.15877735615500e+02	(3.66133777591300e+01dB,3.40371440460623e+01°)
1.16144861384021e+02	(3.65834417820175e+01dB,3.40348688713865e+01°)
1.16412602941036e+02	(3.65534995761023e+01dB,3.40324862960351e+01°)
1.16680961706083e+02	(3.65235510692687e+01dB,3.40299965767049e+01°)
1.16949939101974e+02	(3.64935961895942e+01dB,3.40273999722823e+01°)
1.17219536554800e+02	(3.64636348653509e+01dB,3.40246967438356e+01°)
1.17489755493940e+02	(3.64336670250075e+01dB,3.40218871546074e+01°)
1.17760597352068e+02	(3.64036925972310e+01dB,3.40189714700099e+01°)
1.18032063565160e+02	(3.63737115108882e+01dB,3.40159499576149e+01°)
1.18304155572503e+02	(3.63437236950476e+01dB,3.40128228871475e+01°)
1.18576874816703e+02	(3.63137290789811e+01dB,3.40095905304790e+01°)
1.18850222743689e+02	(3.62837275921655e+01dB,3.40062531616206e+01°)
1.19124200802724e+02	(3.62537191642842e+01dB,3.40028110567123e+01°)
1.19398810446414e+02	(3.62237037252291e+01dB,3.39992644940190e+01°)
1.19674053130711e+02	(3.61936812051020e+01dB,3.39956137539226e+01°)
1.19949930314925e+02	(3.61636515342164e+01dB,3.39918591189105e+01°)
1.20226443461728e+02	(3.61336146430992e+01dB,3.39880008735732e+01°)
1.20503594037166e+02	(3.61035704624921e+01dB,3.39840393045923e+01°)
1.20781383510665e+02	(3.60735189233534e+01dB,3.39799747007349e+01°)
1.21059813355035e+02	(3.60434599568596e+01dB,3.39758073528447e+01°)
1.21338885046484e+02	(3.60133934944072e+01dB,3.39715375538341e+01°)
1.21618600064623e+02	(3.59833194676140e+01dB,3.39671655986769e+01°)
1.21898959892473e+02	(3.59532378083208e+01dB,3.39626917843988e+01°)
1.22179966016474e+02	(3.59231484485930e+01dB,3.39581164100693e+01°)
1.22461619926491e+02	(3.58930513207225e+01dB,3.39534397767958e+01°)
1.22743923115827e+02	(3.58629463572286e+01dB,3.39486621877122e+01°)
1.23026877081224e+02	(3.58328334908602e+01dB,3.39437839479723e+01°)
1.23310483322877e+02	(3.58027126545972e+01dB,3.39388053647401e+01°)
1.23594743344437e+02	(3.57725837816518e+01dB,3.39337267471830e+01°)
1.23879658653023e+02	(3.57424468054704e+01dB,3.39285484064619e+01°)
1.24165230759227e+02	(3.57123016597349e+01dB,3.39232706557229e+01°)
1.24451461177125e+02	(3.56821482783642e+01dB,3.39178938100880e+01°)
1.24738351424280e+02	(3.56519865955161e+01dB,3.39124181866480e+01°)
1.25025903021758e+02	(3.56218165455882e+01dB,3.39068441044524e+01°)
1.25314117494128e+02	(3.55916380632201e+01dB,3.39011718844998e+01°)
1.25602996369473e+02	(3.55614510832943e+01dB,3.38954018497311e+01°)
1.25892541179403e+02	(3.55312555409380e+01dB,3.38895343250187e+01°)
1.26182753459053e+02	(3.55010513715246e+01dB,3.38835696371578e+01°)
1.26473634747101e+02	(3.54708385106749e+01dB,3.38775081148585e+01°)
1.26765186585770e+02	(3.54406168942589e+01dB,3.38713500887351e+01°)
1.27057410520840e+02	(3.54103864583970e+01dB,3.38650958912974e+01°)
1.27350308101652e+02	(3.53801471394618e+01dB,3.38587458569411e+01°)
1.27643880881120e+02	(3.53498988740789e+01dB,3.38523003219401e+01°)
1.27938130415738e+02	(3.53196415991289e+01dB,3.38457596244338e+01°)
1.28233058265588e+02	(3.52893752517488e+01dB,3.38391241044216e+01°)
1.28528665994347e+02	(3.52590997693328e+01dB,3.38323941037509e+01°)
1.28824955169299e+02	(3.52288150895346e+01dB,3.38255699661077e+01°)
1.29121927361339e+02	(3.51985211502680e+01dB,3.38186520370069e+01°)
1.29419584144984e+02	(3.51682178897087e+01dB,3.38116406637846e+01°)
1.29717927098381e+02	(3.51379052462957e+01dB,3.38045361955861e+01°)
1.30016957803314e+02	(3.51075831587324e+01dB,3.37973389833564e+01°)
1.30316677845215e+02	(3.50772515659881e+01dB,3.37900493798316e+01°)
1.30617088813169e+02	(3.50469104072993e+01dB,3.37826677395274e+01°)
1.30918192299926e+02	(3.50165596221713e+01dB,3.37751944187311e+01°)
1.31219989901905e+02	(3.49861991503789e+01dB,3.37676297754904e+01°)
1.31522483219209e+02	(3.49558289319684e+01dB,3.37599741696024e+01°)
1.31825673855626e+02	(3.49254489072585e+01dB,3.37522279626063e+01°)
1.32129563418643e+02	(3.48950590168418e+01dB,3.37443915177696e+01°)
1.32434153519451e+02	(3.48646592015859e+01dB,3.37364652000819e+01°)
1.32739445772959e+02	(3.48342494026346e+01dB,3.37284493762415e+01°)
1.33045441797794e+02	(3.48038295614097e+01dB,3.37203444146458e+01°)
1.33352143216317e+02	(3.47733996196116e+01dB,3.37121506853830e+01°)
1.33659551654629e+02	(3.47429595192209e+01dB,3.37038685602185e+01°)
1.33967668742578e+02	(3.47125092024994e+01dB,3.36954984125872e+01°)
1.34276496113771e+02	(3.46820486119919e+01dB,3.36870406175813e+01°)
1.34586035405580e+02	(3.46515776905265e+01dB,3.36784955519403e+01°)
1.34896288259150e+02	(3.46210963812166e+01dB,3.36698635940415e+01°)
1.35207256319412e+02	(3.45906046274618e+01dB,3.36611451238873e+01°)
1.35518941235088e+02	(3.45601023729487e+01dB,3.36523405230961e+01°)
1.35831344658700e+02	(3.45295895616530e+01dB,3.36434501748908e+01°)
1.36144468246579e+02	(3.44990661378397e+01dB,3.36344744640884e+01°)
1.36458313658877e+02	(3.44685320460647e+01dB,3.36254137770901e+01°)
1.36772882559569e+02	(3.44379872311760e+01dB,3.36162685018681e+01°)
1.37088176616470e+02	(3.44074316383148e+01dB,3.36070390279573e+01°)
1.37404197501236e+02	(3.43768652129163e+01dB,3.35977257464421e+01°)
1.37720946889379e+02	(3.43462879007112e+01dB,3.35883290499479e+01°)
1.38038426460273e+02	(3.43156996477266e+01dB,3.35788493326273e+01°)
1.38356637897162e+02	(3.42851004002871e+01dB,3.35692869901513e+01°)
1.38675582887173e+02	(3.42544901050161e+01dB,3.35596424196973e+01°)
1.38995263121319e+02	(3.42238687088363e+01dB,3.35499160199385e+01°)
1.39315680294514e+02	(3.41932361589716e+01dB,3.35401081910312e+01°)
1.39636836105578e+02	(3.41625924029471e+01dB,3.35302193346056e+01°)
1.39958732257246e+02	(3.41319373885912e+01dB,3.35202498537529e+01°)
1.40281370456180e+02	(3.41012710640358e+01dB,3.35102001530152e+01°)
1.40604752412975e+02	(3.40705933777177e+01dB,3.35000706383743e+01°)
1.40928879842171e+02	(3.40399042783796e+01dB,3.34898617172384e+01°)
1.41253754462259e+02	(3.40092037150710e+01dB,3.34795737984336e+01°)
1.41579377995692e+02	(3.39784916371489e+01dB,3.34692072921892e+01°)
1.41905752168893e+02	(3.39477679942795e+01dB,3.34587626101299e+01°)
1.42232878712266e+02	(3.39170327364383e+01dB,3.34482401652607e+01°)
1.42560759360202e+02	(3.38862858139115e+01dB,3.34376403719583e+01°)
1.42889395851094e+02	(3.38555271772972e+01dB,3.34269636459572e+01°)
1.43218789927338e+02	(3.38247567775054e+01dB,3.34162104043405e+01°)
1.43548943335349e+02	(3.37939745657600e+01dB,3.34053810655254e+01°)
1.43879857825568e+02	(3.37631804935989e+01dB,3.33944760492544e+01°)
1.44211535152470e+02	(3.37323745128752e+01dB,3.33834957765814e+01°)
1.44543977074576e+02	(3.37015565757580e+01dB,3.33724406698610e+01°)
1.44877185354459e+02	(3.36707266347335e+01dB,3.33613111527379e+01°)
1.45211161758757e+02	(3.36398846426053e+01dB,3.33501076501314e+01°)
1.45545908058180e+02	(3.36090305524959e+01dB,3.33388305882284e+01°)
1.45881426027518e+02	(3.35781643178468e+01dB,3.33274803944676e+01°)
1.46217717445655e+02	(3.35472858924202e+01dB,3.33160574975296e+01°)
1.46554784095574e+02	(3.35163952302988e+01dB,3.33045623273254e+01°)
1.46892627764370e+02	(3.34854922858874e+01dB,3.32929953149821e+01°)
1.47231250243255e+02	(3.34545770139133e+01dB,3.32813568928344e+01°)
1.47570653327572e+02	(3.34236493694272e+01dB,3.32696474944089e+01°)
1.47910838816804e+02	(3.33927093078036e+01dB,3.32578675544157e+01°)
1.48251808514578e+02	(3.33617567847423e+01dB,3.32460175087333e+01°)
1.48593564228683e+02	(3.33307917562681e+01dB,3.32340977943980e+01°)
1.48936107771074e+02	(3.32998141787324e+01dB,3.32221088495932e+01°)
1.49279440957882e+02	(3.32688240088136e+01dB,3.32100511136337e+01°)
1.49623565609426e+02	(3.32378212035176e+01dB,3.31979250269576e+01°)
1.49968483550220e+02	(3.32068057201786e+01dB,3.31857310311107e+01°)
1.50314196608985e+02	(3.31757775164601e+01dB,3.31734695687373e+01°)
1.50660706618657e+02	(3.31447365503549e+01dB,3.31611410835650e+01°)
1.51008015416397e+02	(3.31136827801864e+01dB,3.31487460203961e+01°)
1.51356124843603e+02	(3.30826161646087e+01dB,3.31362848250919e+01°)
1.51705036745916e+02	(3.30515366626075e+01dB,3.31237579445623e+01°)
1.52054752973232e+02	(3.30204442335009e+01dB,3.31111658267543e+01°)
1.52405275379711e+02	(3.29893388369393e+01dB,3.30985089206374e+01°)
1.52756605823789e+02	(3.29582204329069e+01dB,3.30857876761933e+01°)
1.53108746168185e+02	(3.29270889817216e+01dB,3.30730025444026e+01°)
1.53461698279912e+02	(3.28959444440355e+01dB,3.30601539772326e+01°)
1.53815464030286e+02	(3.28647867808363e+01dB,3.30472424276258e+01°)
1.54170045294938e+02	(3.28336159534466e+01dB,3.30342683494865e+01°)
1.54525443953823e+02	(3.28024319235254e+01dB,3.30212321976688e+01°)
1.54881661891230e+02	(3.27712346530683e+01dB,3.30081344279647e+01°)
1.55238700995790e+02	(3.27400241044078e+01dB,3.29949754970908e+01°)
1.55596563160489e+02	(3.27088002402139e+01dB,3.29817558626767e+01°)
1.55955250282677e+02	(3.26775630234948e+01dB,3.29684759832522e+01°)
1.56314764264077e+02	(3.26463124175970e+01dB,3.29551363182352e+01°)
1.56675107010797e+02	(3.26150483862059e+01dB,3.29417373279189e+01°)
1.57036280433337e+02	(3.25837708933465e+01dB,3.29282794734593e+01°)
1.57398286446603e+02	(3.25524799033832e+01dB,3.29147632168640e+01°)
1.57761126969916e+02	(3.25211753810207e+01dB,3.29011890209775e+01°)
1.58124803927020e+02	(3.24898572913045e+01dB,3.28875573494709e+01°)
1.58489319246093e+02	(3.24585255996206e+01dB,3.28738686668281e+01°)
1.58854674859759e+02	(3.24271802716967e+01dB,3.28601234383342e+01°)
1.59220872705098e+02	(3.23958212736020e+01dB,3.28463221300625e+01°)
1.59587914723655e+02	(3.23644485717478e+01dB,3.28324652088614e+01°)
1.59955802861448e+02	(3.23330621328876e+01dB,3.28185531423438e+01°)
1.60324539068985e+02	(3.23016619241176e+01dB,3.28045863988728e+01°)
1.60694125301269e+02	(3.22702479128773e+01dB,3.27905654475503e+01°)
1.61064563517808e+02	(3.22388200669489e+01dB,3.27764907582034e+01°)
1.61435855682630e+02	(3.22073783544587e+01dB,3.27623628013734e+01°)
1.61808003764288e+02	(3.21759227438766e+01dB,3.27481820483025e+01°)
1.62181009735874e+02	(3.21444532040164e+01dB,3.27339489709206e+01°)
1.62554875575029e+02	(3.21129697040365e+01dB,3.27196640418342e+01°)
1.62929603263953e+02	(3.20814722134398e+01dB,3.27053277343134e+01°)
1.63305194789414e+02	(3.20499607020740e+01dB,3.26909405222785e+01°)
1.63681652142762e+02	(3.20184351401315e+01dB,3.26765028802895e+01°)
1.64058977319935e+02	(3.19868954981504e+01dB,3.26620152835312e+01°)
1.64437172321474e+02	(3.19553417470137e+01dB,3.26474782078029e+01°)
1.64816239152531e+02	(3.19237738579501e+01dB,3.26328921295040e+01°)
1.65196179822882e+02	(3.18921918025342e+01dB,3.26182575256240e+01°)
1.65576996346933e+02	(3.18605955526861e+01dB,3.26035748737268e+01°)
1.65958690743736e+02	(3.18289850806720e+01dB,3.25888446519416e+01°)
1.66341265036997e+02	(3.17973603591044e+01dB,3.25740673389475e+01°)
1.66724721255087e+02	(3.17657213609416e+01dB,3.25592434139638e+01°)
1.67109061431051e+02	(3.17340680594886e+01dB,3.25443733567350e+01°)
1.67494287602624e+02	(3.17024004283965e+01dB,3.25294576475197e+01°)
1.67880401812236e+02	(3.16707184416630e+01dB,3.25144967670791e+01°)
1.68267406107027e+02	(3.16390220736323e+01dB,3.24994911966623e+01°)
1.68655302538854e+02	(3.16073112989951e+01dB,3.24844414179961e+01°)
1.69044093164306e+02	(3.15755860927887e+01dB,3.24693479132713e+01°)
1.69433780044713e+02	(3.15438464303970e+01dB,3.24542111651303e+01°)
1.69824365246154e+02	(3.15120922875507e+01dB,3.24390316566560e+01°)
1.70215850839475e+02	(3.14803236403268e+01dB,3.24238098713581e+01°)
1.70608238900292e+02	(3.14485404651493e+01dB,3.24085462931616e+01°)
1.71001531509008e+02	(3.14167427387885e+01dB,3.23932414063935e+01°)
1.71395730750822e+02	(3.13849304383614e+01dB,3.23778956957723e+01°)
1.71790838715738e+02	(3.13531035413313e+01dB,3.23625096463935e+01°)
1.72186857498580e+02	(3.13212620255081e+01dB,3.23470837437192e+01°)
1.72583789199000e+02	(3.12894058690481e+01dB,3.23316184735647e+01°)
1.72981635921489e+02	(3.12575350504537e+01dB,3.23161143220870e+01°)
1.73380399775393e+02	(3.12256495485737e+01dB,3.23005717757717e+01°)
1.73780082874917e+02	(3.11937493426026e+01dB,3.22849913214222e+01°)
1.74180687339141e+02	(3.11618344120813e+01dB,3.22693734461456e+01°)
1.74582215292030e+02	(3.11299047368962e+01dB,3.22537186373424e+01°)
1.74984668862445e+02	(3.10979602972793e+01dB,3.22380273826933e+01°)
1.75388050184155e+02	(3.10660010738084e+01dB,3.22223001701476e+01°)
1.75792361395848e+02	(3.10340270474065e+01dB,3.22065374879108e+01°)
1.76197604641142e+02	(3.10020381993415e+01dB,3.21907398244326e+01°)
1.76603782068595e+02	(3.09700345112267e+01dB,3.21749076683945e+01°)
1.77010895831721e+02	(3.09380159650198e+01dB,3.21590415086983e+01°)
1.77418948088995e+02	(3.09059825430232e+01dB,3.21431418344550e+01°)
1.77827941003871e+02	(3.08739342278836e+01dB,3.21272091349700e+01°)
1.78237876744788e+02	(3.08418710025918e+01dB,3.21112438997346e+01°)
1.78648757485184e+02	(3.08097928504822e+01dB,3.20952466184108e+01°)
1.79060585403508e+02	(3.07776997552330e+01dB,3.20792177808225e+01°)
1.79473362683231e+02	(3.07455917008656e+01dB,3.20631578769417e+01°)
1.79887091512857e+02	(3.07134686717445e+01dB,3.20470673968762e+01°)
1.80301774085935e+02	(3.06813306525766e+01dB,3.20309468308603e+01°)
1.80717412601071e+02	(3.06491776284114e+01dB,3.20147966692395e+01°)
1.81134009261938e+02	(3.06170095846406e+01dB,3.19986174024626e+01°)
1.81551566277292e+02	(3.05848265069974e+01dB,3.19824095210667e+01°)
1.81970085860976e+02	(3.05526283815565e+01dB,3.19661735156674e+01°)
1.82389570231942e+02	(3.05204151947337e+01dB,3.19499098769463e+01°)
1.82810021614252e+02	(3.04881869332853e+01dB,3.19336190956401e+01°)
1.83231442237099e+02	(3.04559435843082e+01dB,3.19173016625277e+01°)
1.83653834334812e+02	(3.04236851352389e+01dB,3.19009580684205e+01°)
1.84077200146873e+02	(3.03914115738537e+01dB,3.18845888041494e+01°)
1.84501541917925e+02	(3.03591228882678e+01dB,3.18681943605535e+01°)
1.84926861897785e+02	(3.03268190669353e+01dB,3.18517752284694e+01°)
1.85353162341459e+02	(3.02945000986484e+01dB,3.18353318987188e+01°)
1.85780445509147e+02	(3.02621659725373e+01dB,3.18188648620978e+01°)
1.86208713666264e+02	(3.02298166780693e+01dB,3.18023746093654e+01°)
1.86637969083444e+02	(3.01974522050490e+01dB,3.17858616312317e+01°)
1.87068214036557e+02	(3.01650725436171e+01dB,3.17693264183475e+01°)
1.87499450806719e+02	(3.01326776842506e+01dB,3.17527694612921e+01°)
1.87931681680304e+02	(3.01002676177616e+01dB,3.17361912505631e+01°)
1.88364908948957e+02	(3.00678423352975e+01dB,3.17195922765638e+01°)
1.88799134909606e+02	(3.00354018283399e+01dB,3.17029730295940e+01°)
1.89234361864475e+02	(3.00029460887046e+01dB,3.16863339998368e+01°)
1.89670592121092e+02	(2.99704751085406e+01dB,3.16696756773496e+01°)
1.90107827992307e+02	(2.99379888803298e+01dB,3.16529985520518e+01°)
1.90546071796302e+02	(2.99054873968864e+01dB,3.16363031137133e+01°)
1.90985325856601e+02	(2.98729706513565e+01dB,3.16195898519452e+01°)
1.91425592502085e+02	(2.98404386372170e+01dB,3.16028592561881e+01°)
1.91866874067006e+02	(2.98078913482758e+01dB,3.15861118157009e+01°)
1.92309172890992e+02	(2.97753287786706e+01dB,3.15693480195506e+01°)
1.92752491319070e+02	(2.97427509228684e+01dB,3.15525683566010e+01°)
1.93196831701669e+02	(2.97101577756651e+01dB,3.15357733155029e+01°)
1.93642196394637e+02	(2.96775493321847e+01dB,3.15189633846820e+01°)
1.94088587759254e+02	(2.96449255878788e+01dB,3.15021390523297e+01°)
1.94536008162243e+02	(2.96122865385258e+01dB,3.14853008063912e+01°)
1.94984459975781e+02	(2.95796321802304e+01dB,3.14684491345569e+01°)
1.95433945577516e+02	(2.95469625094226e+01dB,3.14515845242492e+01°)
1.95884467350575e+02	(2.95142775228578e+01dB,3.14347074626146e+01°)
1.96336027683581e+02	(2.94815772176152e+01dB,3.14178184365116e+01°)
1.96788628970660e+02	(2.94488615910976e+01dB,3.14009179325018e+01°)
1.97242273611461e+02	(2.94161306410309e+01dB,3.13840064368375e+01°)
1.97696964011162e+02	(2.93833843654627e+01dB,3.13670844354540e+01°)
1.98152702580486e+02	(2.93506227627625e+01dB,3.13501524139574e+01°)
1.98609491735713e+02	(2.93178458316201e+01dB,3.13332108576152e+01°)
1.99067333898694e+02	(2.92850535710455e+01dB,3.13162602513466e+01°)
1.99526231496863e+02	(2.92522459803677e+01dB,3.12993010797117e+01°)
1.99986186963250e+02	(2.92194230592344e+01dB,3.12823338269014e+01°)
2.00447202736492e+02	(2.91865848076109e+01dB,3.12653589767289e+01°)
2.00909281260848e+02	(2.91537312257794e+01dB,3.12483770126177e+01°)
2.01372424986214e+02	(2.91208623143384e+01dB,3.12313884175935e+01°)
2.01836636368131e+02	(2.90879780742017e+01dB,3.12143936742733e+01°)
2.02301917867802e+02	(2.90550785065978e+01dB,3.11973932648560e+01°)
2.02768271952103e+02	(2.90221636130687e+01dB,3.11803876711129e+01°)
2.03235701093597e+02	(2.89892333954698e+01dB,3.11633773743780e+01°)
2.03704207770547e+02	(2.89562878559683e+01dB,3.11463628555381e+01°)
2.04173794466928e+02	(2.89233269970431e+01dB,3.11293445950234e+01°)
2.04644463672442e+02	(2.88903508214833e+01dB,3.11123230727985e+01°)
2.05116217882531e+02	(2.88573593323879e+01dB,3.10952987683520e+01°)
2.05589059598389e+02	(2.88243525331646e+01dB,3.10782721606882e+01°)
2.06062991326975e+02	(2.87913304275292e+01dB,3.10612437283169e+01°)
2.06538015581027e+02	(2.87582930195044e+01dB,3.10442139492442e+01°)
2.07014134879079e+02	(2.87252403134195e+01dB,3.10271833009646e+01°)
2.07491351745465e+02	(2.86921723139087e+01dB,3.10101522604496e+01°)
2.07969668710344e+02	(2.86590890259111e+01dB,3.09931213041410e+01°)
2.08449088309703e+02	(2.86259904546692e+01dB,3.09760909079393e+01°)
2.08929613085378e+02	(2.85928766057283e+01dB,3.09590615471977e+01°)
2.09411245585063e+02	(2.85597474849352e+01dB,3.09420336967100e+01°)
2.09893988362326e+02	(2.85266030984380e+01dB,3.09250078307047e+01°)
2.10377843976621e+02	(2.84934434526843e+01dB,3.09079844228335e+01°)
