Freq.	V(p15v_pri)/V(inj)
1.52756605823765e+05	(-4.34566070347301e+01dB,-5.28210407270473e+00°)
1.53108746168161e+05	(-4.34924450268048e+01dB,-5.43416874232280e+00°)
1.53461698279887e+05	(-4.35283203835192e+01dB,-5.58629902662959e+00°)
1.53815464030261e+05	(-4.35642330512168e+01dB,-5.73849424637306e+00°)
1.54170045294913e+05	(-4.36001829755779e+01dB,-5.89075372388437e+00°)
1.54525443953799e+05	(-4.36361701016210e+01dB,-6.04307678309717e+00°)
1.54881661891205e+05	(-4.36721943737046e+01dB,-6.19546274956689e+00°)
1.55238700995765e+05	(-4.37082557355293e+01dB,-6.34791095048989e+00°)
1.55596563160464e+05	(-4.37443541301397e+01dB,-6.50042071472246e+00°)
1.55955250282652e+05	(-4.37804894999262e+01dB,-6.65299137279982e+00°)
1.56314764264052e+05	(-4.38166617866268e+01dB,-6.80562225695488e+00°)
1.56675107010771e+05	(-4.38528709313296e+01dB,-6.95831270113699e+00°)
1.57036280433312e+05	(-4.38891168744742e+01dB,-7.11106204103053e+00°)
1.57398286446578e+05	(-4.39253995558538e+01dB,-7.26386961407341e+00°)
1.57761126969891e+05	(-4.39617189146177e+01dB,-7.41673475947543e+00°)
1.58124803926994e+05	(-4.39980748892728e+01dB,-7.56965681823656e+00°)
1.58489319246067e+05	(-4.40344674176858e+01dB,-7.72263513316510e+00°)
1.58854674859734e+05	(-4.40708964370856e+01dB,-7.87566904889568e+00°)
1.59220872705073e+05	(-4.41073618840649e+01dB,-8.02875791190721e+00°)
1.59587914723629e+05	(-4.41438636945830e+01dB,-8.18190107054069e+00°)
1.59955802861422e+05	(-4.41804018039672e+01dB,-8.33509787501687e+00°)
1.60324539068960e+05	(-4.42169761469154e+01dB,-8.48834767745380e+00°)
1.60694125301243e+05	(-4.42535866574985e+01dB,-8.64164983188434e+00°)
1.61064563517782e+05	(-4.42902332691619e+01dB,-8.79500369427345e+00°)
1.61435855682604e+05	(-4.43269159147286e+01dB,-8.94840862253539e+00°)
1.61808003764262e+05	(-4.43636345264007e+01dB,-9.10186397655080e+00°)
1.62181009735848e+05	(-4.44003890357622e+01dB,-9.25536911818370e+00°)
1.62554875575003e+05	(-4.44371793737811e+01dB,-9.40892341129828e+00°)
1.62929603263927e+05	(-4.44740054708116e+01dB,-9.56252622177568e+00°)
1.63305194789388e+05	(-4.45108672565966e+01dB,-9.71617691753049e+00°)
1.63681652142735e+05	(-4.45477646602700e+01dB,-9.86987486852731e+00°)
1.64058977319908e+05	(-4.45846976103590e+01dB,-1.00236194467970e+01°)
1.64437172321447e+05	(-4.46216660347867e+01dB,-1.01774100264530e+01°)
1.64816239152505e+05	(-4.46586698608743e+01dB,-1.03312459837074e+01°)
1.65196179822856e+05	(-4.46957090153435e+01dB,-1.04851266968866e+01°)
1.65576996346907e+05	(-4.47327834243192e+01dB,-1.06390515464475e+01°)
1.65958690743710e+05	(-4.47698930133318e+01dB,-1.07930199149934e+01°)
1.66341265036971e+05	(-4.48070377073196e+01dB,-1.09470311872887e+01°)
1.66724721255060e+05	(-4.48442174306315e+01dB,-1.11010847502752e+01°)
1.67109061431024e+05	(-4.48814321070294e+01dB,-1.12551799930871e+01°)
1.67494287602597e+05	(-4.49186816596909e+01dB,-1.14093163070661e+01°)
1.67880401812209e+05	(-4.49559660112116e+01dB,-1.15634930857763e+01°)
1.68267406107000e+05	(-4.49932850836078e+01dB,-1.17177097250195e+01°)
1.68655302538827e+05	(-4.50306387983192e+01dB,-1.18719656228497e+01°)
1.69044093164279e+05	(-4.50680270762114e+01dB,-1.20262601795877e+01°)
1.69433780044686e+05	(-4.51054498375786e+01dB,-1.21805927978359e+01°)
1.69824365246127e+05	(-4.51429070021462e+01dB,-1.23349628824921e+01°)
1.70215850839448e+05	(-4.51803984890734e+01dB,-1.24893698407644e+01°)
1.70608238900265e+05	(-4.52179242169562e+01dB,-1.26438130821845e+01°)
1.71001531508981e+05	(-4.52554841038297e+01dB,-1.27982920186226e+01°)
1.71395730750795e+05	(-4.52930780671710e+01dB,-1.29528060643003e+01°)
1.71790838715711e+05	(-4.53307060239021e+01dB,-1.31073546358048e+01°)
1.72186857498553e+05	(-4.53683678903922e+01dB,-1.32619371521021e+01°)
1.72583789198972e+05	(-4.54060635824611e+01dB,-1.34165530345508e+01°)
1.72981635921462e+05	(-4.54437930153814e+01dB,-1.35712017069149e+01°)
1.73380399775365e+05	(-4.54815561038819e+01dB,-1.37258825953772e+01°)
1.73780082874889e+05	(-4.55193527621496e+01dB,-1.38805951285520e+01°)
1.74180687339113e+05	(-4.55571829038335e+01dB,-1.40353387374981e+01°)
1.74582215292002e+05	(-4.55950464420467e+01dB,-1.41901128557316e+01°)
1.74984668862417e+05	(-4.56329432893698e+01dB,-1.43449169192378e+01°)
1.75388050184127e+05	(-4.56708733578533e+01dB,-1.44997503664845e+01°)
1.75792361395820e+05	(-4.57088365590208e+01dB,-1.46546126384333e+01°)
1.76197604641114e+05	(-4.57468328038721e+01dB,-1.48095031785524e+01°)
1.76603782068567e+05	(-4.57848620028856e+01dB,-1.49644214328283e+01°)
1.77010895831693e+05	(-4.58229240660219e+01dB,-1.51193668497771e+01°)
1.77418948088967e+05	(-4.58610189027262e+01dB,-1.52743388804572e+01°)
1.77827941003842e+05	(-4.58991464219315e+01dB,-1.54293369784796e+01°)
1.78237876744759e+05	(-4.59373065320617e+01dB,-1.55843606000203e+01°)
1.78648757485155e+05	(-4.59754991410347e+01dB,-1.57394092038305e+01°)
1.79060585403479e+05	(-4.60137241562649e+01dB,-1.58944822512486e+01°)
1.79473362683202e+05	(-4.60519814846669e+01dB,-1.60495792062104e+01°)
1.79887091512828e+05	(-4.60902710326581e+01dB,-1.62046995352600e+01°)
1.80301774085906e+05	(-4.61285927061620e+01dB,-1.63598427075607e+01°)
1.80717412601042e+05	(-4.61669464106113e+01dB,-1.65150081949051e+01°)
1.81134009261909e+05	(-4.62053320509508e+01dB,-1.66701954717253e+01°)
1.81551566277263e+05	(-4.62437495316407e+01dB,-1.68254040151034e+01°)
1.81970085860947e+05	(-4.62821987566597e+01dB,-1.69806333047814e+01°)
1.82389570231913e+05	(-4.63206796295081e+01dB,-1.71358828231706e+01°)
1.82810021614223e+05	(-4.63591920532109e+01dB,-1.72911520553618e+01°)
1.83231442237070e+05	(-4.63977359303212e+01dB,-1.74464404891345e+01°)
1.83653834334783e+05	(-4.64363111629232e+01dB,-1.76017476149663e+01°)
1.84077200146844e+05	(-4.64749176526354e+01dB,-1.77570729260423e+01°)
1.84501541917896e+05	(-4.65135553006139e+01dB,-1.79124159182640e+01°)
1.84926861897756e+05	(-4.65522240075554e+01dB,-1.80677760902579e+01°)
1.85353162341429e+05	(-4.65909236737010e+01dB,-1.82231529433848e+01°)
1.85780445509118e+05	(-4.66296541988386e+01dB,-1.83785459817481e+01°)
1.86208713666234e+05	(-4.66684154823071e+01dB,-1.85339547122020e+01°)
1.86637969083415e+05	(-4.67072074229989e+01dB,-1.86893786443601e+01°)
1.87068214036527e+05	(-4.67460299193637e+01dB,-1.88448172906035e+01°)
1.87499450806689e+05	(-4.67848828694114e+01dB,-1.90002701660883e+01°)
1.87931681680274e+05	(-4.68237661707158e+01dB,-1.91557367887541e+01°)
1.88364908948927e+05	(-4.68626797204178e+01dB,-1.93112166793308e+01°)
1.88799134909576e+05	(-4.69016234152285e+01dB,-1.94667093613468e+01°)
1.89234361864444e+05	(-4.69405971514329e+01dB,-1.96222143611360e+01°)
1.89670592121061e+05	(-4.69796008248930e+01dB,-1.97777312078446e+01°)
1.90107827992276e+05	(-4.70186343310516e+01dB,-1.99332594334389e+01°)
1.90546071796271e+05	(-4.70576975649348e+01dB,-2.00887985727112e+01°)
1.90985325856570e+05	(-4.70967904211566e+01dB,-2.02443481632873e+01°)
1.91425592502055e+05	(-4.71359127939212e+01dB,-2.03999077456322e+01°)
1.91866874066975e+05	(-4.71750645770272e+01dB,-2.05554768630573e+01°)
1.92309172890962e+05	(-4.72142456638706e+01dB,-2.07110550617258e+01°)
1.92752491319039e+05	(-4.72534559474484e+01dB,-2.08666418906591e+01°)
1.93196831701638e+05	(-4.72926953203621e+01dB,-2.10222369017427e+01°)
1.93642196394606e+05	(-4.73319636748209e+01dB,-2.11778396497316e+01°)
1.94088587759223e+05	(-4.73712609026457e+01dB,-2.13334496922562e+01°)
1.94536008162211e+05	(-4.74105868952719e+01dB,-2.14890665898273e+01°)
1.94984459975749e+05	(-4.74499415437535e+01dB,-2.16446899058415e+01°)
1.95433945577484e+05	(-4.74893247387663e+01dB,-2.18003192065864e+01°)
1.95884467350544e+05	(-4.75287363706114e+01dB,-2.19559540612450e+01°)
1.96336027683549e+05	(-4.75681763292187e+01dB,-2.21115940419008e+01°)
1.96788628970629e+05	(-4.76076445041509e+01dB,-2.22672387235423e+01°)
1.97242273611430e+05	(-4.76471407846062e+01dB,-2.24228876840672e+01°)
1.97696964011130e+05	(-4.76866650594227e+01dB,-2.25785405042867e+01°)
1.98152702580454e+05	(-4.77262172170813e+01dB,-2.27341967679296e+01°)
1.98609491735681e+05	(-4.77657971457098e+01dB,-2.28898560616462e+01°)
1.99067333898662e+05	(-4.78054047330861e+01dB,-2.30455179750120e+01°)
1.99526231496832e+05	(-4.78450398666419e+01dB,-2.32011821005311e+01°)
1.99986186963218e+05	(-4.78847024334665e+01dB,-2.33568480336398e+01°)
2.00447202736459e+05	(-4.79243923203098e+01dB,-2.35125153727098e+01°)
2.00909281260816e+05	(-4.79641094135869e+01dB,-2.36681837190511e+01°)
2.01372424986182e+05	(-4.80038535993808e+01dB,-2.38238526769150e+01°)
2.01836636368099e+05	(-4.80436247634465e+01dB,-2.39795218534969e+01°)
2.02301917867770e+05	(-4.80834227912144e+01dB,-2.41351908589388e+01°)
2.02768271952071e+05	(-4.81232475677943e+01dB,-2.42908593063315e+01°)
2.03235701093565e+05	(-4.81630989779787e+01dB,-2.44465268117171e+01°)
2.03704207770514e+05	(-4.82029769062466e+01dB,-2.46021929940912e+01°)
2.04173794466895e+05	(-4.82428812367670e+01dB,-2.47578574754042e+01°)
2.04644463672409e+05	(-4.82828118534031e+01dB,-2.49135198805636e+01°)
2.05116217882498e+05	(-4.83227686397152e+01dB,-2.50691798374355e+01°)
2.05589059598356e+05	(-4.83627514789652e+01dB,-2.52248369768455e+01°)
2.06062991326942e+05	(-4.84027602541195e+01dB,-2.53804909325807e+01°)
2.06538015580994e+05	(-4.84427948478533e+01dB,-2.55361413413901e+01°)
2.07014134879045e+05	(-4.84828551425543e+01dB,-2.56917878429859e+01°)
2.07491351745432e+05	(-4.85229410203258e+01dB,-2.58474300800441e+01°)
2.07969668710311e+05	(-4.85630523629911e+01dB,-2.60030676982050e+01°)
2.08449088309670e+05	(-4.86031890520970e+01dB,-2.61587003460738e+01°)
2.08929613085345e+05	(-4.86433509689173e+01dB,-2.63143276752206e+01°)
2.09411245585030e+05	(-4.86835379944571e+01dB,-2.64699493401807e+01°)
2.09893988362293e+05	(-4.87237500094557e+01dB,-2.66255649984542e+01°)
2.10377843976588e+05	(-4.87639868943913e+01dB,-2.67811743105063e+01°)
2.10862814993269e+05	(-4.88042485294839e+01dB,-2.69367769397661e+01°)
2.11348903983605e+05	(-4.88445347946998e+01dB,-2.70923725526267e+01°)
2.11836113524790e+05	(-4.88848455697547e+01dB,-2.72479608184440e+01°)
2.12324446199962e+05	(-4.89251807341179e+01dB,-2.74035414095360e+01°)
2.12813904598211e+05	(-4.89655401670161e+01dB,-2.75591140011816e+01°)
2.13304491314597e+05	(-4.90059237474369e+01dB,-2.77146782716195e+01°)
2.13796208950162e+05	(-4.90463313541327e+01dB,-2.78702339020467e+01°)
2.14289060111945e+05	(-4.90867628656245e+01dB,-2.80257805766166e+01°)
2.14783047412992e+05	(-4.91272181602058e+01dB,-2.81813179824379e+01°)
2.15278173472376e+05	(-4.91676971159461e+01dB,-2.83368458095721e+01°)
2.15774440915205e+05	(-4.92081996106952e+01dB,-2.84923637510317e+01°)
2.16271852372640e+05	(-4.92487255220864e+01dB,-2.86478715027781e+01°)
2.16770410481908e+05	(-4.92892747275407e+01dB,-2.88033687637187e+01°)
2.17270117886313e+05	(-4.93298471042705e+01dB,-2.89588552357048e+01°)
2.17770977235254e+05	(-4.93704425292836e+01dB,-2.91143306235287e+01°)
2.18272991184238e+05	(-4.94110608793864e+01dB,-2.92697946349207e+01°)
2.18776162394893e+05	(-4.94517020311887e+01dB,-2.94252469805464e+01°)
2.19280493534982e+05	(-4.94923658611066e+01dB,-2.95806873740029e+01°)
2.19785987278420e+05	(-4.95330522453667e+01dB,-2.97361155318159e+01°)
2.20292646305283e+05	(-4.95737610600102e+01dB,-2.98915311734359e+01°)
2.20800473301827e+05	(-4.96144921808963e+01dB,-3.00469340212347e+01°)
2.21309470960501e+05	(-4.96552454837060e+01dB,-3.02023238005013e+01°)
2.21819641979959e+05	(-4.96960208439464e+01dB,-3.03577002394379e+01°)
2.22330989065077e+05	(-4.97368181369542e+01dB,-3.05130630691558e+01°)
2.22843514926967e+05	(-4.97776372378994e+01dB,-3.06684120236712e+01°)
2.23357222282989e+05	(-4.98184780217896e+01dB,-3.08237468399001e+01°)
2.23872113856770e+05	(-4.98593403634733e+01dB,-3.09790672576544e+01°)
2.24388192378213e+05	(-4.99002241376442e+01dB,-3.11343730196363e+01°)
2.24905460583514e+05	(-4.99411292188447e+01dB,-3.12896638714339e+01°)
2.25423921215179e+05	(-4.99820554814701e+01dB,-3.14449395615158e+01°)
2.25943577022033e+05	(-5.00230027997719e+01dB,-3.16001998412256e+01°)
2.26464430759241e+05	(-5.00639710478624e+01dB,-3.17554444647767e+01°)
2.26986485188317e+05	(-5.01049600997176e+01dB,-3.19106731892466e+01°)
2.27509743077142e+05	(-5.01459698291821e+01dB,-3.20658857745710e+01°)
2.28034207199977e+05	(-5.01870001099721e+01dB,-3.22210819835380e+01°)
2.28559880337478e+05	(-5.02280508156795e+01dB,-3.23762615817818e+01°)
2.29086765276712e+05	(-5.02691218197759e+01dB,-3.25314243377765e+01°)
2.29614864811170e+05	(-5.03102129956165e+01dB,-3.26865700228299e+01°)
2.30144181740785e+05	(-5.03513242164435e+01dB,-3.28416984110765e+01°)
2.30674718871941e+05	(-5.03924553553904e+01dB,-3.29968092794712e+01°)
2.31206479017493e+05	(-5.04336062854856e+01dB,-3.31519024077819e+01°)
2.31739464996782e+05	(-5.04747768796563e+01dB,-3.33069775785832e+01°)
2.32273679635644e+05	(-5.05159670107324e+01dB,-3.34620345772482e+01°)
2.32809125766434e+05	(-5.05571765514503e+01dB,-3.36170731919421e+01°)
2.33345806228033e+05	(-5.05984053744567e+01dB,-3.37720932136142e+01°)
2.33883723865868e+05	(-5.06396533523124e+01dB,-3.39270944359903e+01°)
2.34422881531925e+05	(-5.06809203574963e+01dB,-3.40820766555647e+01°)
2.34963282084763e+05	(-5.07222062624091e+01dB,-3.42370396715927e+01°)
2.35504928389533e+05	(-5.07635109393771e+01dB,-3.43919832860822e+01°)
2.36047823317990e+05	(-5.08048342606562e+01dB,-3.45469073037853e+01°)
2.36591969748508e+05	(-5.08461760984355e+01dB,-3.47018115321902e+01°)
2.37137370566098e+05	(-5.08875363248413e+01dB,-3.48566957815122e+01°)
2.37684028662419e+05	(-5.09289148119410e+01dB,-3.50115598646856e+01°)
2.38231946935801e+05	(-5.09703114317465e+01dB,-3.51664035973542e+01°)
2.38781128291249e+05	(-5.10117260562184e+01dB,-3.53212267978626e+01°)
2.39331575640470e+05	(-5.10531585572699e+01dB,-3.54760292872470e+01°)
2.39883291901880e+05	(-5.10946088067702e+01dB,-3.56308108892261e+01°)
2.40436280000624e+05	(-5.11360766765487e+01dB,-3.57855714301911e+01°)
2.40990542868590e+05	(-5.11775620383983e+01dB,-3.59403107391965e+01°)
2.41546083444425e+05	(-5.12190647640800e+01dB,-3.60950286479505e+01°)
2.42102904673548e+05	(-5.12605847253259e+01dB,-3.62497249908046e+01°)
2.42661009508172e+05	(-5.13021217938434e+01dB,-3.64043996047440e+01°)
2.43220400907312e+05	(-5.13436758413189e+01dB,-3.65590523293771e+01°)
2.43781081836805e+05	(-5.13852467394216e+01dB,-3.67136830069256e+01°)
2.44343055269327e+05	(-5.14268343598073e+01dB,-3.68682914822136e+01°)
2.44906324184404e+05	(-5.14684385741221e+01dB,-3.70228776026571e+01°)
2.45470891568432e+05	(-5.15100592540063e+01dB,-3.71774412182535e+01°)
2.46036760414692e+05	(-5.15516962710978e+01dB,-3.73319821815704e+01°)
2.46603933723363e+05	(-5.15933494970365e+01dB,-3.74865003477348e+01°)
2.47172414501542e+05	(-5.16350188034676e+01dB,-3.76409955744218e+01°)
2.47742205763257e+05	(-5.16767040620452e+01dB,-3.77954677218432e+01°)
2.48313310529486e+05	(-5.17184051444366e+01dB,-3.79499166527366e+01°)
2.48885731828167e+05	(-5.17601219223256e+01dB,-3.81043422323529e+01°)
2.49459472694224e+05	(-5.18018542674163e+01dB,-3.82587443284455e+01°)
2.50034536169571e+05	(-5.18436020514369e+01dB,-3.84131228112579e+01°)
2.50610925303139e+05	(-5.18853651461436e+01dB,-3.85674775535120e+01°)
2.51188643150886e+05	(-5.19271434233239e+01dB,-3.87218084303957e+01°)
2.51767692775813e+05	(-5.19689367548006e+01dB,-3.88761153195510e+01°)
2.52348077247985e+05	(-5.20107450124355e+01dB,-3.90303981010612e+01°)
2.52929799644542e+05	(-5.20525680681331e+01dB,-3.91846566574390e+01°)
2.53512863049718e+05	(-5.20944057938438e+01dB,-3.93388908736132e+01°)
2.54097270554857e+05	(-5.21362580615686e+01dB,-3.94931006369164e+01°)
2.54683025258431e+05	(-5.21781247433619e+01dB,-3.96472858370717e+01°)
2.55270130266051e+05	(-5.22200057113352e+01dB,-3.98014463661803e+01°)
2.55858588690491e+05	(-5.22619008376615e+01dB,-3.99555821187075e+01°)
2.56448403651698e+05	(-5.23038099945782e+01dB,-4.01096929914703e+01°)
2.57039578276812e+05	(-5.23457330543909e+01dB,-4.02637788836232e+01°)
2.57632115700183e+05	(-5.23876698894773e+01dB,-4.04178396966454e+01°)
2.58226019063385e+05	(-5.24296203722908e+01dB,-4.05718753343264e+01°)
2.58821291515234e+05	(-5.24715843753637e+01dB,-4.07258857027531e+01°)
2.59417936211806e+05	(-5.25135617713114e+01dB,-4.08798707102951e+01°)
2.60015956316452e+05	(-5.25555524328354e+01dB,-4.10338302675911e+01°)
2.60615354999814e+05	(-5.25975562327276e+01dB,-4.11877642875348e+01°)
2.61216135439845e+05	(-5.26395730438733e+01dB,-4.13416726852602e+01°)
2.61818300821823e+05	(-5.26816027392548e+01dB,-4.14955553781280e+01°)
2.62421854338368e+05	(-5.27236451919556e+01dB,-4.16494122857104e+01°)
2.63026799189462e+05	(-5.27657002751631e+01dB,-4.18032433297768e+01°)
2.63633138582462e+05	(-5.28077678621729e+01dB,-4.19570484342791e+01°)
2.64240875732118e+05	(-5.28498478263916e+01dB,-4.21108275253369e+01°)
2.64850013860593e+05	(-5.28919400413413e+01dB,-4.22645805312224e+01°)
2.65460556197477e+05	(-5.29340443806621e+01dB,-4.24183073823452e+01°)
2.66072505979804e+05	(-5.29761607181162e+01dB,-4.25720080112378e+01°)
2.66685866452071e+05	(-5.30182889275915e+01dB,-4.27256823525395e+01°)
2.67300640866254e+05	(-5.30604288831047e+01dB,-4.28793303429816e+01°)
2.67916832481826e+05	(-5.31025804588050e+01dB,-4.30329519213716e+01°)
2.68534444565773e+05	(-5.31447435289775e+01dB,-4.31865470285776e+01°)
2.69153480392614e+05	(-5.31869179680467e+01dB,-4.33401156075128e+01°)
2.69773943244414e+05	(-5.32291036505802e+01dB,-4.34936576031196e+01°)
2.70395836410806e+05	(-5.32713004512916e+01dB,-4.36471729623536e+01°)
2.71019163189006e+05	(-5.33135082450443e+01dB,-4.38006616341676e+01°)
2.71643926883829e+05	(-5.33557269068549e+01dB,-4.39541235694956e+01°)
2.72270130807712e+05	(-5.33979563118967e+01dB,-4.41075587212363e+01°)
2.72897778280725e+05	(-5.34401963355027e+01dB,-4.42609670442372e+01°)
2.73526872630592e+05	(-5.34824468531694e+01dB,-4.44143484952778e+01°)
2.74157417192709e+05	(-5.35247077405599e+01dB,-4.45677030330533e+01°)
2.74789415310160e+05	(-5.35669788735077e+01dB,-4.47210306181579e+01°)
2.75422870333737e+05	(-5.36092601280192e+01dB,-4.48743312130682e+01°)
2.76057785621954e+05	(-5.36515513802781e+01dB,-4.50276047821260e+01°)
2.76694164541071e+05	(-5.36938525066478e+01dB,-4.51808512915222e+01°)
2.77332010465103e+05	(-5.37361633836755e+01dB,-4.53340707092790e+01°)
2.77971326775848e+05	(-5.37784838880947e+01dB,-4.54872630052332e+01°)
2.78612116862896e+05	(-5.38208138968292e+01dB,-4.56404281510190e+01°)
2.79254384123653e+05	(-5.38631532869960e+01dB,-4.57935661200508e+01°)
2.79898131963355e+05	(-5.39055019359086e+01dB,-4.59466768875057e+01°)
2.80543363795090e+05	(-5.39478597210804e+01dB,-4.60997604303064e+01°)
2.81190083039812e+05	(-5.39902265202278e+01dB,-4.62528167271031e+01°)
2.81838293126363e+05	(-5.40326022112733e+01dB,-4.64058457582565e+01°)
2.82487997491489e+05	(-5.40749866723492e+01dB,-4.65588475058198e+01°)
2.83139199579856e+05	(-5.41173797818001e+01dB,-4.67118219535212e+01°)
2.83791902844073e+05	(-5.41597814181868e+01dB,-4.68647690867457e+01°)
2.84446110744709e+05	(-5.42021914602889e+01dB,-4.70176888925173e+01°)
2.85101826750308e+05	(-5.42446097871082e+01dB,-4.71705813594814e+01°)
2.85759054337411e+05	(-5.42870362778720e+01dB,-4.73234464778862e+01°)
2.86417796990575e+05	(-5.43294708120359e+01dB,-4.74762842395648e+01°)
2.87078058202385e+05	(-5.43719132692871e+01dB,-4.76290946379170e+01°)
2.87739841473483e+05	(-5.44143635295475e+01dB,-4.77818776678908e+01°)
2.88403150312577e+05	(-5.44568214729767e+01dB,-4.79346333259645e+01°)
2.89067988236463e+05	(-5.44992869799752e+01dB,-4.80873616101277e+01°)
2.89734358770048e+05	(-5.45417599311874e+01dB,-4.82400625198632e+01°)
2.90402265446360e+05	(-5.45842402075046e+01dB,-4.83927360561283e+01°)
2.91071711806576e+05	(-5.46267276900680e+01dB,-4.85453822213362e+01°)
2.91742701400032e+05	(-5.46692222602718e+01dB,-4.86980010193373e+01°)
2.92415237784248e+05	(-5.47117237997662e+01dB,-4.88505924554003e+01°)
2.93089324524947e+05	(-5.47542321904604e+01dB,-4.90031565361936e+01°)
2.93764965196067e+05	(-5.47967473145252e+01dB,-4.91556932697663e+01°)
2.94442163379790e+05	(-5.48392690543967e+01dB,-4.93082026655293e+01°)
2.95120922666552e+05	(-5.48817972927785e+01dB,-4.94606847342363e+01°)
2.95801246655068e+05	(-5.49243319126450e+01dB,-4.96131394879645e+01°)
2.96483138952348e+05	(-5.49668727972441e+01dB,-4.97655669400961e+01°)
2.97166603173716e+05	(-5.50094198301005e+01dB,-4.99179671052985e+01°)
2.97851642942832e+05	(-5.50519728950179e+01dB,-5.00703399995052e+01°)
2.98538261891709e+05	(-5.50945318760825e+01dB,-5.02226856398971e+01°)
2.99226463660732e+05	(-5.51370966576655e+01dB,-5.03750040448822e+01°)
2.99916251898677e+05	(-5.51796671244258e+01dB,-5.05272952340772e+01°)
3.00607630262735e+05	(-5.52222431613132e+01dB,-5.06795592282875e+01°)
3.01300602418524e+05	(-5.52648246535710e+01dB,-5.08317960494879e+01°)
3.01995172040113e+05	(-5.53074114867385e+01dB,-5.09840057208031e+01°)
3.02691342810042e+05	(-5.53500035466542e+01dB,-5.11361882664881e+01°)
3.03389118419338e+05	(-5.53926007194583e+01dB,-5.12883437119088e+01°)
3.04088502567539e+05	(-5.54352028915954e+01dB,-5.14404720835221e+01°)
3.04789498962709e+05	(-5.54778099498173e+01dB,-5.15925734088565e+01°)
3.05492111321462e+05	(-5.55204217811856e+01dB,-5.17446477164921e+01°)
3.06196343368978e+05	(-5.55630382730745e+01dB,-5.18966950360410e+01°)
3.06902198839026e+05	(-5.56056593131733e+01dB,-5.20487153981279e+01°)
3.07609681473981e+05	(-5.56482847894890e+01dB,-5.22007088343695e+01°)
3.08318795024845e+05	(-5.56909145903491e+01dB,-5.23526753773553e+01°)
3.09029543251269e+05	(-5.57335486044040e+01dB,-5.25046150606275e+01°)
3.09741929921567e+05	(-5.57761867206299e+01dB,-5.26565279186612e+01°)
3.10455958812745e+05	(-5.58188288283308e+01dB,-5.28084139868443e+01°)
3.11171633710511e+05	(-5.58614748171417e+01dB,-5.29602733014577e+01°)
3.11888958409302e+05	(-5.59041245770305e+01dB,-5.31121058996552e+01°)
3.12607936712304e+05	(-5.59467779983010e+01dB,-5.32639118194438e+01°)
3.13328572431467e+05	(-5.59894349715951e+01dB,-5.34156910996632e+01°)
3.14050869387530e+05	(-5.60320953878953e+01dB,-5.35674437799661e+01°)
3.14774831410039e+05	(-5.60747591385275e+01dB,-5.37191699007981e+01°)
3.15500462337370e+05	(-5.61174261151626e+01dB,-5.38708695033775e+01°)
3.16227766016745e+05	(-5.61600962098199e+01dB,-5.40225426296755e+01°)
3.16956746304256e+05	(-5.62027693148688e+01dB,-5.41741893223956e+01°)
3.17687407064884e+05	(-5.62454453230315e+01dB,-5.43258096249539e+01°)
3.18419752172519e+05	(-5.62881241273851e+01dB,-5.44774035814589e+01°)
3.19153785509982e+05	(-5.63308056213642e+01dB,-5.46289712366911e+01°)
3.19889510969046e+05	(-5.63734896987632e+01dB,-5.47805126360833e+01°)
3.20626932450452e+05	(-5.64161762537382e+01dB,-5.49320278257001e+01°)
3.21366053863937e+05	(-5.64588651808098e+01dB,-5.50835168522176e+01°)
3.22106879128249e+05	(-5.65015563748651e+01dB,-5.52349797629039e+01°)
3.22849412171169e+05	(-5.65442497311598e+01dB,-5.53864166055981e+01°)
3.23593656929533e+05	(-5.65869451453207e+01dB,-5.55378274286908e+01°)
3.24339617349254e+05	(-5.66296425133477e+01dB,-5.56892122811036e+01°)
3.25087297385339e+05	(-5.66723417316161e+01dB,-5.58405712122690e+01°)
3.25836701001913e+05	(-5.67150426968785e+01dB,-5.59919042721101e+01°)
3.26587832172240e+05	(-5.67577453062675e+01dB,-5.61432115110210e+01°)
3.27340694878742e+05	(-5.68004494572970e+01dB,-5.62944929798458e+01°)
3.28095293113022e+05	(-5.68431550478649e+01dB,-5.64457487298591e+01°)
3.28851630875886e+05	(-5.68858619762552e+01dB,-5.65969788127458e+01°)
3.29609712177361e+05	(-5.69285701411395e+01dB,-5.67481832805807e+01°)
3.30369541036717e+05	(-5.69712794415796e+01dB,-5.68993621858085e+01°)
3.31131121482494e+05	(-5.70139897770293e+01dB,-5.70505155812239e+01°)
3.31894457552513e+05	(-5.70567010473362e+01dB,-5.72016435199514e+01°)
3.32659553293907e+05	(-5.70994131527440e+01dB,-5.73527460554251e+01°)
3.33426412763137e+05	(-5.71421259938944e+01dB,-5.75038232413688e+01°)
3.34195040026016e+05	(-5.71848394718286e+01dB,-5.76548751317762e+01°)
3.34965439157729e+05	(-5.72275534879898e+01dB,-5.78059017808904e+01°)
3.35737614242856e+05	(-5.72702679442247e+01dB,-5.79569032431842e+01°)
3.36511569375391e+05	(-5.73129827427855e+01dB,-5.81078795733404e+01°)
3.37287308658769e+05	(-5.73556977863317e+01dB,-5.82588308262314e+01°)
3.38064836205882e+05	(-5.73984129779319e+01dB,-5.84097570568996e+01°)
3.38844156139103e+05	(-5.74411282210657e+01dB,-5.85606583205375e+01°)
3.39625272590308e+05	(-5.74838434196253e+01dB,-5.87115346724677e+01°)
3.40408189700900e+05	(-5.75265584779176e+01dB,-5.88623861681235e+01°)
