Freq.	Ix(x4:e)/Ix(x4:a)
1.09144033644870e+01	(6.62776460949660e+00dB,1.79980619364173e+02°)
1.09395636627203e+01	(6.62776461814726e+00dB,1.79980565578186e+02°)
1.09647819614312e+01	(6.62776462678684e+00dB,1.79980511689029e+02°)
1.09900583943246e+01	(6.62776463541542e+00dB,1.79980457696417e+02°)
1.10153930954135e+01	(6.62776464403306e+00dB,1.79980403600062e+02°)
1.10407861990201e+01	(6.62776465263983e+00dB,1.79980349399678e+02°)
1.10662378397760e+01	(6.62776466123581e+00dB,1.79980295094976e+02°)
1.10917481526234e+01	(6.62776466982106e+00dB,1.79980240685668e+02°)
1.11173172728153e+01	(6.62776467839566e+00dB,1.79980186171465e+02°)
1.11429453359167e+01	(6.62776468695967e+00dB,1.79980131552078e+02°)
1.11686324778050e+01	(6.62776469551316e+00dB,1.79980076827216e+02°)
1.11943788346709e+01	(6.62776470405619e+00dB,1.79980021996588e+02°)
1.12201845430190e+01	(6.62776471258884e+00dB,1.79979967059904e+02°)
1.12460497396686e+01	(6.62776472111115e+00dB,1.79979912016872e+02°)
1.12719745617545e+01	(6.62776472962321e+00dB,1.79979856867199e+02°)
1.12979591467273e+01	(6.62776473812507e+00dB,1.79979801610593e+02°)
1.13240036323549e+01	(6.62776474661680e+00dB,1.79979746246759e+02°)
1.13501081567225e+01	(6.62776475509845e+00dB,1.79979690775404e+02°)
1.13762728582337e+01	(6.62776476357009e+00dB,1.79979635196234e+02°)
1.14024978756110e+01	(6.62776477203178e+00dB,1.79979579508952e+02°)
1.14287833478971e+01	(6.62776478048356e+00dB,1.79979523713264e+02°)
1.14551294144547e+01	(6.62776478892552e+00dB,1.79979467808872e+02°)
1.14815362149682e+01	(6.62776479735769e+00dB,1.79979411795481e+02°)
1.15080038894437e+01	(6.62776480578014e+00dB,1.79979355672792e+02°)
1.15345325782103e+01	(6.62776481419292e+00dB,1.79979299440507e+02°)
1.15611224219203e+01	(6.62776482259608e+00dB,1.79979243098328e+02°)
1.15877735615506e+01	(6.62776483098969e+00dB,1.79979186645956e+02°)
1.16144861384028e+01	(6.62776483937379e+00dB,1.79979130083090e+02°)
1.16412602941043e+01	(6.62776484774844e+00dB,1.79979073409430e+02°)
1.16680961706090e+01	(6.62776485611368e+00dB,1.79979016624676e+02°)
1.16949939101980e+01	(6.62776486446957e+00dB,1.79978959728525e+02°)
1.17219536554806e+01	(6.62776487281616e+00dB,1.79978902720676e+02°)
1.17489755493946e+01	(6.62776488115350e+00dB,1.79978845600825e+02°)
1.17760597352074e+01	(6.62776488948163e+00dB,1.79978788368670e+02°)
1.18032063565166e+01	(6.62776489780060e+00dB,1.79978731023905e+02°)
1.18304155572510e+01	(6.62776490611046e+00dB,1.79978673566228e+02°)
1.18576874816709e+01	(6.62776491441125e+00dB,1.79978615995332e+02°)
1.18850222743695e+01	(6.62776492270302e+00dB,1.79978558310911e+02°)
1.19124200802731e+01	(6.62776493098582e+00dB,1.79978500512661e+02°)
1.19398810446420e+01	(6.62776493925968e+00dB,1.79978442600272e+02°)
1.19674053130717e+01	(6.62776494752465e+00dB,1.79978384573439e+02°)
1.19949930314931e+01	(6.62776495578076e+00dB,1.79978326431852e+02°)
1.20226443461734e+01	(6.62776496402807e+00dB,1.79978268175203e+02°)
1.20503594037173e+01	(6.62776497226661e+00dB,1.79978209803182e+02°)
1.20781383510671e+01	(6.62776498049641e+00dB,1.79978151315480e+02°)
1.21059813355041e+01	(6.62776498871752e+00dB,1.79978092711786e+02°)
1.21338885046491e+01	(6.62776499692997e+00dB,1.79978033991788e+02°)
1.21618600064630e+01	(6.62776500513381e+00dB,1.79977975155175e+02°)
1.21898959892480e+01	(6.62776501332906e+00dB,1.79977916201635e+02°)
1.22179966016480e+01	(6.62776502151576e+00dB,1.79977857130853e+02°)
1.22461619926498e+01	(6.62776502969395e+00dB,1.79977797942517e+02°)
1.22743923115834e+01	(6.62776503786365e+00dB,1.79977738636312e+02°)
1.23026877081231e+01	(6.62776504602490e+00dB,1.79977679211923e+02°)
1.23310483322884e+01	(6.62776505417774e+00dB,1.79977619669034e+02°)
1.23594743344444e+01	(6.62776506232218e+00dB,1.79977560007330e+02°)
1.23879658653030e+01	(6.62776507045827e+00dB,1.79977500226493e+02°)
1.24165230759234e+01	(6.62776507858603e+00dB,1.79977440326206e+02°)
1.24451461177131e+01	(6.62776508670548e+00dB,1.79977380306151e+02°)
1.24738351424287e+01	(6.62776509481667e+00dB,1.79977320166008e+02°)
1.25025903021765e+01	(6.62776510291960e+00dB,1.79977259905460e+02°)
1.25314117494134e+01	(6.62776511101432e+00dB,1.79977199524185e+02°)
1.25602996369480e+01	(6.62776511910083e+00dB,1.79977139021863e+02°)
1.25892541179409e+01	(6.62776512717917e+00dB,1.79977078398173e+02°)
1.26182753459060e+01	(6.62776513524937e+00dB,1.79977017652792e+02°)
1.26473634747108e+01	(6.62776514331143e+00dB,1.79976956785399e+02°)
1.26765186585777e+01	(6.62776515136539e+00dB,1.79976895795669e+02°)
1.27057410520847e+01	(6.62776515941126e+00dB,1.79976834683279e+02°)
1.27350308101659e+01	(6.62776516744907e+00dB,1.79976773447905e+02°)
1.27643880881127e+01	(6.62776517547883e+00dB,1.79976712089221e+02°)
1.27938130415745e+01	(6.62776518350055e+00dB,1.79976650606901e+02°)
1.28233058265595e+01	(6.62776519151428e+00dB,1.79976589000619e+02°)
1.28528665994354e+01	(6.62776519952000e+00dB,1.79976527270048e+02°)
1.28824955169306e+01	(6.62776520751774e+00dB,1.79976465414859e+02°)
1.29121927361346e+01	(6.62776521550751e+00dB,1.79976403434725e+02°)
1.29419584144991e+01	(6.62776522348934e+00dB,1.79976341329316e+02°)
1.29717927098388e+01	(6.62776523146323e+00dB,1.79976279098303e+02°)
1.30016957803321e+01	(6.62776523942920e+00dB,1.79976216741354e+02°)
1.30316677845222e+01	(6.62776524738724e+00dB,1.79976154258139e+02°)
1.30617088813176e+01	(6.62776525533739e+00dB,1.79976091648327e+02°)
1.30918192299933e+01	(6.62776526327964e+00dB,1.79976028911584e+02°)
1.31219989901912e+01	(6.62776527121401e+00dB,1.79975966047577e+02°)
1.31522483219216e+01	(6.62776527914050e+00dB,1.79975903055972e+02°)
1.31825673855633e+01	(6.62776528705912e+00dB,1.79975839936436e+02°)
1.32129563418650e+01	(6.62776529496988e+00dB,1.79975776688633e+02°)
1.32434153519459e+01	(6.62776530287278e+00dB,1.79975713312226e+02°)
1.32739445772966e+01	(6.62776531076782e+00dB,1.79975649806880e+02°)
1.33045441797801e+01	(6.62776531865503e+00dB,1.79975586172258e+02°)
1.33352143216324e+01	(6.62776532653438e+00dB,1.79975522408020e+02°)
1.33659551654636e+01	(6.62776533440589e+00dB,1.79975458513829e+02°)
1.33967668742585e+01	(6.62776534226956e+00dB,1.79975394489346e+02°)
1.34276496113778e+01	(6.62776535012538e+00dB,1.79975330334230e+02°)
1.34586035405587e+01	(6.62776535797337e+00dB,1.79975266048141e+02°)
1.34896288259157e+01	(6.62776536581351e+00dB,1.79975201630737e+02°)
1.35207256319420e+01	(6.62776537364581e+00dB,1.79975137081677e+02°)
1.35518941235095e+01	(6.62776538147027e+00dB,1.79975072400618e+02°)
1.35831344658707e+01	(6.62776538928687e+00dB,1.79975007587215e+02°)
1.36144468246587e+01	(6.62776539709562e+00dB,1.79974942641126e+02°)
1.36458313658884e+01	(6.62776540489651e+00dB,1.79974877562004e+02°)
1.36772882559577e+01	(6.62776541268953e+00dB,1.79974812349506e+02°)
1.37088176616477e+01	(6.62776542047468e+00dB,1.79974747003283e+02°)
1.37404197501243e+01	(6.62776542825195e+00dB,1.79974681522990e+02°)
1.37720946889386e+01	(6.62776543602133e+00dB,1.79974615908279e+02°)
1.38038426460280e+01	(6.62776544378281e+00dB,1.79974550158801e+02°)
1.38356637897170e+01	(6.62776545153639e+00dB,1.79974484274207e+02°)
1.38675582887180e+01	(6.62776545928204e+00dB,1.79974418254147e+02°)
1.38995263121327e+01	(6.62776546701977e+00dB,1.79974352098271e+02°)
1.39315680294522e+01	(6.62776547474955e+00dB,1.79974285806228e+02°)
1.39636836105585e+01	(6.62776548247137e+00dB,1.79974219377666e+02°)
1.39958732257253e+01	(6.62776549018523e+00dB,1.79974152812231e+02°)
1.40281370456187e+01	(6.62776549789109e+00dB,1.79974086109570e+02°)
1.40604752412983e+01	(6.62776550558896e+00dB,1.79974019269330e+02°)
1.40928879842179e+01	(6.62776551327880e+00dB,1.79973952291155e+02°)
1.41253754462267e+01	(6.62776552096062e+00dB,1.79973885174690e+02°)
1.41579377995699e+01	(6.62776552863437e+00dB,1.79973817919579e+02°)
1.41905752168900e+01	(6.62776553630005e+00dB,1.79973750525464e+02°)
1.42232878712273e+01	(6.62776554395764e+00dB,1.79973682991987e+02°)
1.42560759360210e+01	(6.62776555160711e+00dB,1.79973615318790e+02°)
1.42889395851101e+01	(6.62776555924844e+00dB,1.79973547505514e+02°)
1.43218789927346e+01	(6.62776556688162e+00dB,1.79973479551799e+02°)
1.43548943335357e+01	(6.62776557450661e+00dB,1.79973411457283e+02°)
1.43879857825576e+01	(6.62776558212340e+00dB,1.79973343221606e+02°)
1.44211535152478e+01	(6.62776558973196e+00dB,1.79973274844405e+02°)
1.44543977074584e+01	(6.62776559733226e+00dB,1.79973206325316e+02°)
1.44877185354467e+01	(6.62776560492428e+00dB,1.79973137663978e+02°)
1.45211161758765e+01	(6.62776561250798e+00dB,1.79973068860024e+02°)
1.45545908058188e+01	(6.62776562008335e+00dB,1.79972999913089e+02°)
1.45881426027526e+01	(6.62776562765035e+00dB,1.79972930822808e+02°)
1.46217717445663e+01	(6.62776563520895e+00dB,1.79972861588813e+02°)
1.46554784095582e+01	(6.62776564275913e+00dB,1.79972792210738e+02°)
1.46892627764378e+01	(6.62776565030084e+00dB,1.79972722688213e+02°)
1.47231250243263e+01	(6.62776565783407e+00dB,1.79972653020870e+02°)
1.47570653327580e+01	(6.62776566535876e+00dB,1.79972583208339e+02°)
1.47910838816812e+01	(6.62776567287490e+00dB,1.79972513250249e+02°)
1.48251808514586e+01	(6.62776568038245e+00dB,1.79972443146229e+02°)
1.48593564228691e+01	(6.62776568788137e+00dB,1.79972372895907e+02°)
1.48936107771082e+01	(6.62776569537162e+00dB,1.79972302498909e+02°)
1.49279440957890e+01	(6.62776570285317e+00dB,1.79972231954863e+02°)
1.49623565609434e+01	(6.62776571032598e+00dB,1.79972161263393e+02°)
1.49968483550228e+01	(6.62776571779001e+00dB,1.79972090424124e+02°)
1.50314196608993e+01	(6.62776572524523e+00dB,1.79972019436681e+02°)
1.50660706618665e+01	(6.62776573269159e+00dB,1.79971948300686e+02°)
1.51008015416405e+01	(6.62776574012904e+00dB,1.79971877015762e+02°)
1.51356124843611e+01	(6.62776574755756e+00dB,1.79971805581530e+02°)
1.51705036745924e+01	(6.62776575497709e+00dB,1.79971733997612e+02°)
1.52054752973240e+01	(6.62776576238759e+00dB,1.79971662263626e+02°)
1.52405275379719e+01	(6.62776576978903e+00dB,1.79971590379194e+02°)
1.52756605823798e+01	(6.62776577718135e+00dB,1.79971518343932e+02°)
1.53108746168193e+01	(6.62776578456450e+00dB,1.79971446157458e+02°)
1.53461698279920e+01	(6.62776579193844e+00dB,1.79971373819390e+02°)
1.53815464030294e+01	(6.62776579930314e+00dB,1.79971301329343e+02°)
1.54170045294946e+01	(6.62776580665852e+00dB,1.79971228686933e+02°)
1.54525443953832e+01	(6.62776581400455e+00dB,1.79971155891774e+02°)
1.54881661891238e+01	(6.62776582134118e+00dB,1.79971082943480e+02°)
1.55238700995798e+01	(6.62776582866836e+00dB,1.79971009841662e+02°)
1.55596563160498e+01	(6.62776583598603e+00dB,1.79970936585935e+02°)
1.55955250282685e+01	(6.62776584329414e+00dB,1.79970863175907e+02°)
1.56314764264085e+01	(6.62776585059264e+00dB,1.79970789611191e+02°)
1.56675107010805e+01	(6.62776585788148e+00dB,1.79970715891395e+02°)
1.57036280433345e+01	(6.62776586516060e+00dB,1.79970642016128e+02°)
1.57398286446612e+01	(6.62776587242995e+00dB,1.79970567984999e+02°)
1.57761126969925e+01	(6.62776587968947e+00dB,1.79970493797613e+02°)
1.58124803927028e+01	(6.62776588693910e+00dB,1.79970419453578e+02°)
1.58489319246101e+01	(6.62776589417879e+00dB,1.79970344952499e+02°)
1.58854674859768e+01	(6.62776590140848e+00dB,1.79970270293980e+02°)
1.59220872705107e+01	(6.62776590862810e+00dB,1.79970195477625e+02°)
1.59587914723663e+01	(6.62776591583761e+00dB,1.79970120503038e+02°)
1.59955802861457e+01	(6.62776592303693e+00dB,1.79970045369819e+02°)
1.60324539068994e+01	(6.62776593022601e+00dB,1.79969970077571e+02°)
1.60694125301277e+01	(6.62776593740478e+00dB,1.79969894625893e+02°)
1.61064563517817e+01	(6.62776594457319e+00dB,1.79969819014386e+02°)
1.61435855682638e+01	(6.62776595173117e+00dB,1.79969743242648e+02°)
1.61808003764296e+01	(6.62776595887865e+00dB,1.79969667310277e+02°)
1.62181009735883e+01	(6.62776596601557e+00dB,1.79969591216870e+02°)
1.62554875575038e+01	(6.62776597314186e+00dB,1.79969514962023e+02°)
1.62929603263962e+01	(6.62776598025745e+00dB,1.79969438545332e+02°)
1.63305194789423e+01	(6.62776598736228e+00dB,1.79969361966390e+02°)
1.63681652142770e+01	(6.62776599445629e+00dB,1.79969285224792e+02°)
1.64058977319943e+01	(6.62776600153940e+00dB,1.79969208320130e+02°)
1.64437172321482e+01	(6.62776600861153e+00dB,1.79969131251997e+02°)
1.64816239152540e+01	(6.62776601567263e+00dB,1.79969054019982e+02°)
1.65196179822891e+01	(6.62776602272262e+00dB,1.79968976623677e+02°)
1.65576996346942e+01	(6.62776602976143e+00dB,1.79968899062670e+02°)
1.65958690743745e+01	(6.62776603678898e+00dB,1.79968821336550e+02°)
1.66341265037006e+01	(6.62776604380520e+00dB,1.79968743444905e+02°)
1.66724721255095e+01	(6.62776605081002e+00dB,1.79968665387321e+02°)
1.67109061431060e+01	(6.62776605780337e+00dB,1.79968587163384e+02°)
1.67494287602633e+01	(6.62776606478516e+00dB,1.79968508772678e+02°)
1.67880401812245e+01	(6.62776607175532e+00dB,1.79968430214789e+02°)
1.68267406107036e+01	(6.62776607871378e+00dB,1.79968351489299e+02°)
1.68655302538863e+01	(6.62776608566045e+00dB,1.79968272595790e+02°)
1.69044093164315e+01	(6.62776609259526e+00dB,1.79968193533843e+02°)
1.69433780044722e+01	(6.62776609951813e+00dB,1.79968114303040e+02°)
1.69824365246163e+01	(6.62776610642898e+00dB,1.79968034902959e+02°)
1.70215850839484e+01	(6.62776611332772e+00dB,1.79967955333180e+02°)
1.70608238900301e+01	(6.62776612021428e+00dB,1.79967875593280e+02°)
1.71001531509018e+01	(6.62776612708857e+00dB,1.79967795682836e+02°)
1.71395730750831e+01	(6.62776613395051e+00dB,1.79967715601425e+02°)
1.71790838715748e+01	(6.62776614080003e+00dB,1.79967635348620e+02°)
1.72186857498589e+01	(6.62776614763702e+00dB,1.79967554923997e+02°)
1.72583789199009e+01	(6.62776615446141e+00dB,1.79967474327128e+02°)
1.72981635921499e+01	(6.62776616127311e+00dB,1.79967393557587e+02°)
1.73380399775402e+01	(6.62776616807205e+00dB,1.79967312614943e+02°)
1.73780082874926e+01	(6.62776617485811e+00dB,1.79967231498769e+02°)
1.74180687339150e+01	(6.62776618163123e+00dB,1.79967150208634e+02°)
1.74582215292039e+01	(6.62776618839132e+00dB,1.79967068744105e+02°)
1.74984668862454e+01	(6.62776619513827e+00dB,1.79966987104752e+02°)
1.75388050184164e+01	(6.62776620187201e+00dB,1.79966905290141e+02°)
1.75792361395858e+01	(6.62776620859244e+00dB,1.79966823299837e+02°)
1.76197604641151e+01	(6.62776621529947e+00dB,1.79966741133407e+02°)
1.76603782068605e+01	(6.62776622199302e+00dB,1.79966658790413e+02°)
1.77010895831730e+01	(6.62776622867298e+00dB,1.79966576270420e+02°)
1.77418948089005e+01	(6.62776623533926e+00dB,1.79966493572989e+02°)
1.77827941003880e+01	(6.62776624199177e+00dB,1.79966410697681e+02°)
1.78237876744797e+01	(6.62776624863042e+00dB,1.79966327644057e+02°)
1.78648757485193e+01	(6.62776625525511e+00dB,1.79966244411677e+02°)
1.79060585403517e+01	(6.62776626186574e+00dB,1.79966161000098e+02°)
1.79473362683241e+01	(6.62776626846221e+00dB,1.79966077408878e+02°)
1.79887091512867e+01	(6.62776627504443e+00dB,1.79965993637574e+02°)
1.80301774085945e+01	(6.62776628161232e+00dB,1.79965909685741e+02°)
1.80717412601081e+01	(6.62776628816574e+00dB,1.79965825552935e+02°)
1.81134009261948e+01	(6.62776629470462e+00dB,1.79965741238708e+02°)
1.81551566277301e+01	(6.62776630122886e+00dB,1.79965656742613e+02°)
1.81970085860986e+01	(6.62776630773835e+00dB,1.79965572064202e+02°)
1.82389570231952e+01	(6.62776631423299e+00dB,1.79965487203027e+02°)
1.82810021614262e+01	(6.62776632071267e+00dB,1.79965402158636e+02°)
1.83231442237109e+01	(6.62776632717730e+00dB,1.79965316930578e+02°)
1.83653834334822e+01	(6.62776633362678e+00dB,1.79965231518403e+02°)
1.84077200146883e+01	(6.62776634006099e+00dB,1.79965145921655e+02°)
1.84501541917935e+01	(6.62776634647984e+00dB,1.79965060139882e+02°)
1.84926861897795e+01	(6.62776635288321e+00dB,1.79964974172629e+02°)
1.85353162341469e+01	(6.62776635927102e+00dB,1.79964888019438e+02°)
1.85780445509157e+01	(6.62776636564313e+00dB,1.79964801679854e+02°)
1.86208713666274e+01	(6.62776637199946e+00dB,1.79964715153418e+02°)
1.86637969083454e+01	(6.62776637833989e+00dB,1.79964628439672e+02°)
1.87068214036567e+01	(6.62776638466431e+00dB,1.79964541538155e+02°)
1.87499450806729e+01	(6.62776639097261e+00dB,1.79964454448407e+02°)
1.87931681680314e+01	(6.62776639726469e+00dB,1.79964367169965e+02°)
1.88364908948967e+01	(6.62776640354044e+00dB,1.79964279702366e+02°)
1.88799134909616e+01	(6.62776640979973e+00dB,1.79964192045148e+02°)
1.89234361864485e+01	(6.62776641604247e+00dB,1.79964104197844e+02°)
1.89670592121102e+01	(6.62776642226854e+00dB,1.79964016159989e+02°)
1.90107827992317e+01	(6.62776642847782e+00dB,1.79963927931115e+02°)
1.90546071796312e+01	(6.62776643467021e+00dB,1.79963839510756e+02°)
1.90985325856611e+01	(6.62776644084558e+00dB,1.79963750898441e+02°)
1.91425592502095e+01	(6.62776644700383e+00dB,1.79963662093701e+02°)
1.91866874067016e+01	(6.62776645314485e+00dB,1.79963573096066e+02°)
1.92309172891003e+01	(6.62776645926849e+00dB,1.79963483905062e+02°)
1.92752491319080e+01	(6.62776646537468e+00dB,1.79963394520216e+02°)
1.93196831701679e+01	(6.62776647146327e+00dB,1.79963304941056e+02°)
1.93642196394647e+01	(6.62776647753415e+00dB,1.79963215167105e+02°)
1.94088587759264e+01	(6.62776648358721e+00dB,1.79963125197888e+02°)
1.94536008162253e+01	(6.62776648962233e+00dB,1.79963035032927e+02°)
1.94984459975791e+01	(6.62776649563937e+00dB,1.79962944671745e+02°)
1.95433945577526e+01	(6.62776650163824e+00dB,1.79962854113861e+02°)
1.95884467350585e+01	(6.62776650761880e+00dB,1.79962763358796e+02°)
1.96336027683591e+01	(6.62776651358094e+00dB,1.79962672406068e+02°)
1.96788628970671e+01	(6.62776651952453e+00dB,1.79962581255196e+02°)
1.97242273611472e+01	(6.62776652544945e+00dB,1.79962489905695e+02°)
1.97696964011172e+01	(6.62776653135558e+00dB,1.79962398357081e+02°)
1.98152702580496e+01	(6.62776653724279e+00dB,1.79962306608869e+02°)
1.98609491735723e+01	(6.62776654311097e+00dB,1.79962214660572e+02°)
1.99067333898705e+01	(6.62776654895998e+00dB,1.79962122511703e+02°)
1.99526231496874e+01	(6.62776655478970e+00dB,1.79962030161772e+02°)
1.99986186963261e+01	(6.62776656060001e+00dB,1.79961937610291e+02°)
2.00447202736502e+01	(6.62776656639078e+00dB,1.79961844856768e+02°)
2.00909281260859e+01	(6.62776657216187e+00dB,1.79961751900711e+02°)
2.01372424986225e+01	(6.62776657791318e+00dB,1.79961658741628e+02°)
2.01836636368142e+01	(6.62776658364456e+00dB,1.79961565379025e+02°)
2.02301917867813e+01	(6.62776658935589e+00dB,1.79961471812405e+02°)
2.02768271952114e+01	(6.62776659504704e+00dB,1.79961378041274e+02°)
2.03235701093608e+01	(6.62776660071789e+00dB,1.79961284065135e+02°)
2.03704207770558e+01	(6.62776660636829e+00dB,1.79961189883487e+02°)
2.04173794466939e+01	(6.62776661199812e+00dB,1.79961095495833e+02°)
2.04644463672453e+01	(6.62776661760725e+00dB,1.79961000901672e+02°)
2.05116217882542e+01	(6.62776662319556e+00dB,1.79960906100502e+02°)
2.05589059598400e+01	(6.62776662876289e+00dB,1.79960811091821e+02°)
2.06062991326986e+01	(6.62776663430913e+00dB,1.79960715875124e+02°)
2.06538015581038e+01	(6.62776663983414e+00dB,1.79960620449907e+02°)
2.07014134879090e+01	(6.62776664533778e+00dB,1.79960524815664e+02°)
2.07491351745476e+01	(6.62776665081993e+00dB,1.79960428971888e+02°)
2.07969668710355e+01	(6.62776665628044e+00dB,1.79960332918070e+02°)
2.08449088309714e+01	(6.62776666171919e+00dB,1.79960236653702e+02°)
2.08929613085389e+01	(6.62776666713603e+00dB,1.79960140178272e+02°)
2.09411245585075e+01	(6.62776667253083e+00dB,1.79960043491270e+02°)
2.09893988362338e+01	(6.62776667790345e+00dB,1.79959946592183e+02°)
2.10377843976633e+01	(6.62776668325376e+00dB,1.79959849480496e+02°)
